smiles,FPK
O(C=Nc1ccccc1)CC,344.15
c1ccccc1N=COCC,344.15
c1cc(N=COCC)ccc1,344.15
c1ccccc1N=COCC,344.15
CCOC=O,253.325
O(CC)C=O,253.325
C(OCC)=O,253.325
C(OC=O)C,253.325
C(OC=O)C,253.325
C(=O)OCC,253.325
O=COCC,253.325
O=COCC,253.325
O=COCC,253.325
CCOC=O,253.325
CCOCC,229.27307692307693
CCOCC,229.27307692307693
C(C)OCC,229.27307692307693
CCOCC,229.27307692307693
O(CC)CC,229.27307692307693
C(C)OCC,229.27307692307693
C(C)OCC,229.27307692307693
C(C)OCC,229.27307692307693
CCOCC,229.27307692307693
C(C)OCC,229.27307692307693
CCOCC(=O)Cl,318.15
C(C(=O)Cl)OCC,318.15
C(Cl)(=O)COCC,318.15
CCOCC(Cl)=O,318.15
C(C)OCC(=O)Cl,318.15
C(Cl)(=O)COCC,318.15
CCOCC(=O)Cl,318.15
C(C(=O)Cl)OCC,318.15
ClC(COCC)=O,318.15
O(CC(Cl)=O)CC,318.15
CCOCC(=O)O,368.5888888888889
C(OCC)C(=O)O,368.5888888888889
OC(COCC)=O,368.5888888888889
OC(COCC)=O,368.5888888888889
C(OCC)C(O)=O,368.5888888888889
OC(COCC)=O,368.5888888888889
OC(=O)COCC,368.5888888888889
OC(COCC)=O,368.5888888888889
CCOCC(O)=O,368.5888888888889
O=C(COCC)O,368.5888888888889
CCOCC(=O)OCC,321.45
C(C(OCC)=O)OCC,321.45
O=C(COCC)OCC,321.45
C(OCC)(=O)COCC,321.45
CCOC(COCC)=O,321.45
C(OC(COCC)=O)C,321.45
C(COCC)(OCC)=O,321.45
C(C(OCC)=O)OCC,321.45
O(CC)C(COCC)=O,321.45
CCOCC(=O)OCC,321.45
CCOCC(C)C,260.0
C(COCC)(C)C,260.0
CCOCC(C)C,260.0
C(C)(C)COCC,260.0
CCOCC(C)C,260.0
CC(C)COCC,260.0
CC(COCC)C,260.0
C(OCC(C)C)C,260.0
C(C)OCC(C)C,260.0
CC(C)COCC,260.0
CCOCC(C)O,313.30833333333334
C(C)OCC(C)O,313.30833333333334
C(OCC(C)O)C,313.30833333333334
O(CC)CC(C)O,313.30833333333334
CCOCC(O)C,313.30833333333334
O(CC)CC(C)O,313.30833333333334
CC(O)COCC,313.30833333333334
O(CC)CC(C)O,313.30833333333334
C(C)OCC(O)C,313.30833333333334
OC(C)COCC,313.30833333333334
CCOCC(C)OC(C)=O,327.48999999999995
CC(COCC)OC(C)=O,327.48999999999995
CC(=O)OC(C)COCC,327.48999999999995
C(OC(=O)C)(COCC)C,327.48999999999995
CC(COCC)OC(C)=O,327.48999999999995
CC(OC(C)=O)COCC,327.48999999999995
C(=O)(OC(COCC)C)C,327.48999999999995
O=C(C)OC(C)COCC,327.48999999999995
CCOCC(C)OC(C)=O,327.48999999999995
C(OC(COCC)C)(C)=O,327.48999999999995
CCOCC(O)CO,372.65
C(O)C(O)COCC,372.65
O(CC)CC(CO)O,372.65
CCOCC(O)CO,372.65
CCOCC(O)CO,372.65
C(O)(COCC)CO,372.65
C(C(O)CO)OCC,372.65
C(C)OCC(CO)O,372.65
C(OCC(O)CO)C,372.65
OC(CO)COCC,372.65
CCOCC1CO1,296.65
C(C)OCC1OC1,296.65
C1(COCC)CO1,296.65
C1(COCC)OC1,296.65
O1CC1COCC,296.65
O(CC1CO1)CC,296.65
CCOCC1CO1,296.65
O(CC1OC1)CC,296.65
C(C1OC1)OCC,296.65
CCOCC1CO1,296.65
CCOCCBr,294.15
C(COCC)Br,294.15
CCOCCBr,294.15
O(CC)CCBr,294.15
C(Br)COCC,294.15
C(OCC)CBr,294.15
C(COCC)Br,294.15
BrCCOCC,294.15
C(COCC)Br,294.15
C(C)OCCBr,294.15
CCOCCC#N,337.05
C(OCCC#N)C,337.05
C(C#N)COCC,337.05
O(CC)CCC#N,337.05
C(OCC)CC#N,337.05
C(OCCC#N)C,337.05
C(#N)CCOCC,337.05
C(CCOCC)#N,337.05
CCOCCC#N,337.05
N#CCCOCC,337.05
CCOCCC(=O)O,380.35
C(OCCC(O)=O)C,380.35
C(OCC)CC(O)=O,380.35
C(C)OCCC(=O)O,380.35
CCOCCC(=O)O,380.35
C(OCC)CC(O)=O,380.35
CCOCCC(=O)O,380.35
O=C(CCOCC)O,380.35
CCOCCC(O)=O,380.35
C(C(O)=O)COCC,380.35
CCOCCC(=O)OCC,329.7396825396826
O=C(CCOCC)OCC,329.7396825396826
C(OC(CCOCC)=O)C,329.7396825396826
C(C)OC(=O)CCOCC,329.7396825396826
C(OCCC(OCC)=O)C,329.7396825396826
C(C)OC(CCOCC)=O,329.7396825396826
C(OCC)CC(OCC)=O,329.7396825396826
C(C)OC(=O)CCOCC,329.7396825396826
C(OC(CCOCC)=O)C,329.7396825396826
O(CC)CCC(OCC)=O,329.7396825396826
CCOCCC(OCC)OCC,326.45
C(OC(OCC)CCOCC)C,326.45
C(C)OC(OCC)CCOCC,326.45
C(C)OCCC(OCC)OCC,326.45
C(C)OC(OCC)CCOCC,326.45
O(CCC(OCC)OCC)CC,326.45
CCOC(CCOCC)OCC,326.45
C(CC(OCC)OCC)OCC,326.45
C(C)OCCC(OCC)OCC,326.45
C(OC(OCC)CCOCC)C,326.45
CCOCCC=O,311.15
C(OCC)CC=O,311.15
C(=O)CCOCC,311.15
CCOCCC=O,311.15
O(CC)CCC=O,311.15
C(=O)CCOCC,311.15
C(CCOCC)=O,311.15
C(OCC)CC=O,311.15
CCOCCC=O,311.15
CCOCCC=O,311.15
CCOCCCCO,330.05
C(CCCO)OCC,330.05
C(OCC)CCCO,330.05
OCCCCOCC,330.05
CCOCCCCO,330.05
C(CCOCC)CO,330.05
C(CO)CCOCC,330.05
C(CCOCC)CO,330.05
C(OCCCCO)C,330.05
C(CCO)COCC,330.05
CCOCCCN,305.95
C(OCCCN)C,305.95
C(CCN)OCC,305.95
C(N)CCOCC,305.95
C(C)OCCCN,305.95
C(OCCCN)C,305.95
C(N)CCOCC,305.95
CCOCCCN,305.95
O(CC)CCCN,305.95
O(CCCN)CC,305.95
CCOCCCO,327.56481481481484
C(O)CCOCC,327.56481481481484
C(OCC)CCO,327.56481481481484
C(OCCCO)C,327.56481481481484
CCOCCCO,327.56481481481484
CCOCCCO,327.56481481481484
O(CCCO)CC,327.56481481481484
C(COCC)CO,327.56481481481484
OCCCOCC,327.56481481481484
C(CCOCC)O,327.56481481481484
CCOCCCl,288.75
C(Cl)COCC,288.75
ClCCOCC,288.75
O(CCCl)CC,288.75
CCOCCCl,288.75
C(C)OCCCl,288.75
ClCCOCC,288.75
C(CCl)OCC,288.75
CCOCCCl,288.75
ClCCOCC,288.75
CCOCCN,290.85
CCOCCN,290.85
NCCOCC,290.85
C(COCC)N,290.85
C(OCCN)C,290.85
CCOCCN,290.85
NCCOCC,290.85
O(CC)CCN,290.85
C(OCC)CN,290.85
CCOCCN,290.85
CCOCCO,316.97828282828283
CCOCCO,316.97828282828283
OCCOCC,316.97828282828283
C(C)OCCO,316.97828282828283
C(O)COCC,316.97828282828283
C(OCCO)C,316.97828282828283
O(CC)CCO,316.97828282828283
CCOCCO,316.97828282828283
O(CC)CCO,316.97828282828283
C(COCC)O,316.97828282828283
CCOCCOC(=O)/C=C/c1ccc(OC)cc1,373.15
C(OC(/C=C/c1ccc(OC)cc1)=O)COCC,373.15
C(\C(OCCOCC)=O)=C/c1ccc(OC)cc1,373.15
C(/C=C/c1ccc(cc1)OC)(OCCOCC)=O,373.15
O(CC)CCOC(=O)/C=C/c1ccc(cc1)OC,373.15
O(c1ccc(cc1)/C=C/C(=O)OCCOCC)C,373.15
C(C)OCCOC(=O)/C=C/c1ccc(OC)cc1,373.15
C(OCC)COC(=O)/C=C/c1ccc(cc1)OC,373.15
C(COC(/C=C/c1ccc(OC)cc1)=O)OCC,373.15
c1cc(ccc1OC)/C=C/C(=O)OCCOCC,373.15
CCOCCOC(=O)C=Cc1ccc(OC)cc1,437.95
O=C(OCCOCC)C=Cc1ccc(OC)cc1,437.95
O(c1ccc(C=CC(OCCOCC)=O)cc1)C,437.95
C(=Cc1ccc(cc1)OC)C(=O)OCCOCC,437.95
O(CCOC(C=Cc1ccc(cc1)OC)=O)CC,437.95
O(c1ccc(cc1)C=CC(=O)OCCOCC)C,437.95
C(COC(C=Cc1ccc(cc1)OC)=O)OCC,437.95
C(COCC)OC(=O)C=Cc1ccc(cc1)OC,437.95
c1c(OC)ccc(c1)C=CC(OCCOCC)=O,437.95
COc1ccc(cc1)C=CC(OCCOCC)=O,437.95
CCOCCOC(C)=O,325.3291666666667
C(OCCOC(C)=O)C,325.3291666666667
C(C)OCCOC(=O)C,325.3291666666667
C(OCCOC(C)=O)C,325.3291666666667
CCOCCOC(C)=O,325.3291666666667
O=C(C)OCCOCC,325.3291666666667
CC(OCCOCC)=O,325.3291666666667
C(OCC)COC(C)=O,325.3291666666667
O(CCOCC)C(C)=O,325.3291666666667
O=C(C)OCCOCC,325.3291666666667
CCOCCOCCO,364.9621212121213
C(OCCOCCO)C,364.9621212121213
C(C)OCCOCCO,364.9621212121213
O(CCOCCO)CC,364.9621212121213
C(OCCOCCO)C,364.9621212121213
CCOCCOCCO,364.9621212121213
C(C)OCCOCCO,364.9621212121213
C(COCCOCC)O,364.9621212121213
C(OCC)COCCO,364.9621212121213
OCCOCCOCC,364.9621212121213
CCOCCOCCOC,326.95
CCOCCOCCOC,326.95
COCCOCCOCC,326.95
C(OC)COCCOCC,326.95
C(OCCOC)COCC,326.95
O(CC)CCOCCOC,326.95
C(OCC)COCCOC,326.95
O(C)CCOCCOCC,326.95
COCCOCCOCC,326.95
C(COCC)OCCOC,326.95
CCOCCOCCOC(C)Oc1ccc2c(c1)OCO2,430.35
O1c2c(OC1)cc(OC(C)OCCOCCOCC)cc2,430.35
c12c(cc(cc1)OC(OCCOCCOCC)C)OCO2,430.35
c1c2c(OCO2)ccc1OC(OCCOCCOCC)C,430.35
C(COCCOC(C)Oc1cc2OCOc2cc1)OCC,430.35
c12OCOc1cc(cc2)OC(OCCOCCOCC)C,430.35
CCOCCOCCOC(Oc1cc2c(cc1)OCO2)C,430.35
C(COC(C)Oc1cc2OCOc2cc1)OCCOCC,430.35
C(OCCOCC)COC(C)Oc1cc2OCOc2cc1,430.35
C(C)OCCOCCOC(C)Oc1cc2c(OCO2)cc1,430.35
CCOCCOCCOCCO,407.7142857142857
O(CCOCC)CCOCCO,407.7142857142857
C(COCCOCCOCC)O,407.7142857142857
OCCOCCOCCOCC,407.7142857142857
O(CCOCCO)CCOCC,407.7142857142857
C(CO)OCCOCCOCC,407.7142857142857
C(OCCO)COCCOCC,407.7142857142857
O(CCO)CCOCCOCC,407.7142857142857
C(CO)OCCOCCOCC,407.7142857142857
C(OCCOCCOCCO)C,407.7142857142857
CCOCCOCCOCCOCCO,426.0
O(CCOCCOCCO)CCOCC,426.0
O(CC)CCOCCOCCOCCO,426.0
O(CCOCCOCCOCC)CCO,426.0
O(CCOCC)CCOCCOCCO,426.0
C(OCCOCCOCCO)COCC,426.0
O(CCOCCO)CCOCCOCC,426.0
C(COCCOCC)OCCOCCO,426.0
CCOCCOCCOCCOCCO,426.0
C(COCC)OCCOCCOCCO,426.0
CCOCCOCCOCCOCCOCC,384.95
C(COCC)OCCOCCOCCOCC,384.95
C(OCCOCCOCCOCCOCC)C,384.95
C(OCCOCCOCCOCC)COCC,384.95
C(OCCOCCOCCOCCOCC)C,384.95
O(CCOCCOCCOCCOCC)CC,384.95
O(CCOCCOCCOCCOCC)CC,384.95
O(CC)CCOCCOCCOCCOCC,384.95
C(COCCOCC)OCCOCCOCC,384.95
C(COCCOCC)OCCOCCOCC,384.95
CCOCCl,292.15
CCOCCl,292.15
C(Cl)OCC,292.15
O(CCl)CC,292.15
O(CCl)CC,292.15
O(CC)CCl,292.15
O(CCl)CC,292.15
C(C)OCCl,292.15
CCOCCl,292.15
C(OCCl)C,292.15
CCOCN(C(=O)CCl)c1c(C)cccc1CC,366.15
CCc1c(c(C)ccc1)N(C(=O)CCl)COCC,366.15
Cc1cccc(CC)c1N(COCC)C(CCl)=O,366.15
ClCC(=O)N(COCC)c1c(cccc1C)CC,366.15
c1(C)c(N(COCC)C(CCl)=O)c(CC)ccc1,366.15
c1(cccc(c1N(C(CCl)=O)COCC)C)CC,366.15
C(OCN(c1c(C)cccc1CC)C(CCl)=O)C,366.15
C(CCl)(N(COCC)c1c(CC)cccc1C)=O,366.15
CCOCN(c1c(cccc1C)CC)C(CCl)=O,366.15
ClCC(=O)N(COCC)c1c(cccc1CC)C,366.15
CCOCOCC,267.65
C(OCOCC)C,267.65
O(CC)COCC,267.65
CCOCOCC,267.65
C(OCC)OCC,267.65
C(C)OCOCC,267.65
C(OCC)OCC,267.65
C(C)OCOCC,267.65
O(CC)COCC,267.65
O(COCC)CC,267.65
CCOCc1ccccc1,330.7714285714286
c1c(cccc1)COCC,330.7714285714286
CCOCc1ccccc1,330.7714285714286
c1(COCC)ccccc1,330.7714285714286
C(OCc1ccccc1)C,330.7714285714286
c1(COCC)ccccc1,330.7714285714286
C(OCc1ccccc1)C,330.7714285714286
c1ccccc1COCC,330.7714285714286
C(c1ccccc1)OCC,330.7714285714286
c1ccccc1COCC,330.7714285714286
CCOCc1ccco1,314.35
c1ccc(o1)COCC,314.35
O(CC)Cc1ccco1,314.35
o1c(ccc1)COCC,314.35
C(OCc1ccco1)C,314.35
c1(COCC)ccco1,314.35
c1(occc1)COCC,314.35
c1ccc(COCC)o1,314.35
C(C)OCc1occc1,314.35
C(OCc1occc1)C,314.35
CCOS(=O)(=O)C(F)(F)F,308.75
S(=O)(C(F)(F)F)(=O)OCC,308.75
O=S(C(F)(F)F)(OCC)=O,308.75
C(F)(S(OCC)(=O)=O)(F)F,308.75
CCOS(C(F)(F)F)(=O)=O,308.75
O=S(=O)(C(F)(F)F)OCC,308.75
FC(F)(F)S(=O)(=O)OCC,308.75
C(OS(=O)(=O)C(F)(F)F)C,308.75
O(CC)S(=O)(C(F)(F)F)=O,308.75
FC(S(=O)(=O)OCC)(F)F,308.75
CCOS(=O)(=O)c1cc(C(C)(C)C)cc2cc(C(C)(C)C)ccc12,507.45
CC(c1cc2c(cc1)c(S(=O)(OCC)=O)cc(c2)C(C)(C)C)(C)C,507.45
CC(C)(c1cc2cc(C(C)(C)C)ccc2c(c1)S(=O)(=O)OCC)C,507.45
S(c1cc(cc2cc(C(C)(C)C)ccc12)C(C)(C)C)(=O)(OCC)=O,507.45
S(OCC)(=O)(=O)c1c2c(cc(C(C)(C)C)cc2)cc(C(C)(C)C)c1,507.45
CC(C)(C)c1cc2c(cc1)c(S(OCC)(=O)=O)cc(C(C)(C)C)c2,507.45
c1c2c(cc(cc2cc(C(C)(C)C)c1)C(C)(C)C)S(OCC)(=O)=O,507.45
CC(C)(C)c1ccc2c(c1)cc(cc2S(OCC)(=O)=O)C(C)(C)C,507.45
C(C)(C)(C)c1cc2cc(ccc2c(S(OCC)(=O)=O)c1)C(C)(C)C,507.45
c1c(cc(c2ccc(C(C)(C)C)cc21)S(OCC)(=O)=O)C(C)(C)C,507.45
CCOS(=O)(=O)c1ccc(C)cc1,430.5388888888889
O(CC)S(=O)(c1ccc(C)cc1)=O,430.5388888888889
c1(ccc(S(=O)(=O)OCC)cc1)C,430.5388888888889
C(OS(c1ccc(C)cc1)(=O)=O)C,430.5388888888889
O=S(c1ccc(cc1)C)(=O)OCC,430.5388888888889
C(C)OS(=O)(c1ccc(C)cc1)=O,430.5388888888889
c1(ccc(S(OCC)(=O)=O)cc1)C,430.5388888888889
c1cc(S(OCC)(=O)=O)ccc1C,430.5388888888889
S(OCC)(c1ccc(cc1)C)(=O)=O,430.5388888888889
c1cc(ccc1C)S(OCC)(=O)=O,430.5388888888889
CCOS(=O)(=O)c1ccccc1,398.65
O=S(=O)(OCC)c1ccccc1,398.65
CCOS(c1ccccc1)(=O)=O,398.65
C(OS(c1ccccc1)(=O)=O)C,398.65
c1c(cccc1)S(=O)(OCC)=O,398.65
c1c(cccc1)S(=O)(OCC)=O,398.65
O=S(c1ccccc1)(=O)OCC,398.65
c1(ccccc1)S(=O)(OCC)=O,398.65
c1(ccccc1)S(=O)(=O)OCC,398.65
c1ccc(S(=O)(OCC)=O)cc1,398.65
CCOS(=O)OCC,326.09999999999997
O=S(OCC)OCC,326.09999999999997
C(C)OS(=O)OCC,326.09999999999997
CCOS(=O)OCC,326.09999999999997
O(S(=O)OCC)CC,326.09999999999997
C(OS(OCC)=O)C,326.09999999999997
O=S(OCC)OCC,326.09999999999997
CCOS(OCC)=O,326.09999999999997
O(CC)S(OCC)=O,326.09999999999997
O=S(OCC)OCC,326.09999999999997
CCOS(C)(=O)=O,373.15
CS(OCC)(=O)=O,373.15
O=S(=O)(C)OCC,373.15
CCOS(C)(=O)=O,373.15
S(=O)(OCC)(C)=O,373.15
S(=O)(C)(=O)OCC,373.15
S(=O)(C)(=O)OCC,373.15
O=S(C)(OCC)=O,373.15
C(C)OS(C)(=O)=O,373.15
CS(=O)(OCC)=O,373.15
CCO[N+](=O)[O-],283.15
O=[N+]([O-])OCC,283.15
C(C)O[N+]([O-])=O,283.15
C(O[N+]([O-])=O)C,283.15
[N+](OCC)([O-])=O,283.15
O=[N+]([O-])OCC,283.15
CCO[N+](=O)[O-],283.15
O=[N+](OCC)[O-],283.15
C(C)O[N+]([O-])=O,283.15
CCO[N+](=O)[O-],283.15
CCO[SiH](Cc1ccccc1)OCC,362.15
C(c1ccccc1)[SiH](OCC)OCC,362.15
c1c(C[SiH](OCC)OCC)cccc1,362.15
C(O[SiH](OCC)Cc1ccccc1)C,362.15
c1ccc(C[SiH](OCC)OCC)cc1,362.15
c1c(C[SiH](OCC)OCC)cccc1,362.15
c1(ccccc1)C[SiH](OCC)OCC,362.15
c1cc(C[SiH](OCC)OCC)ccc1,362.15
CCO[SiH](OCC)Cc1ccccc1,362.15
c1c(cccc1)C[SiH](OCC)OCC,362.15
CCO[SiH](OCC)OCC,299.21666666666664
C(C)O[SiH](OCC)OCC,299.21666666666664
O([SiH](OCC)OCC)CC,299.21666666666664
C(O[SiH](OCC)OCC)C,299.21666666666664
O(CC)[SiH](OCC)OCC,299.21666666666664
C(C)O[SiH](OCC)OCC,299.21666666666664
O(CC)[SiH](OCC)OCC,299.21666666666664
CCO[SiH](OCC)OCC,299.21666666666664
[SiH](OCC)(OCC)OCC,299.21666666666664
[SiH](OCC)(OCC)OCC,299.21666666666664
CCO[SiH]([O])OC(C)(C)C(C)C,311.15
O(C(C)(C)C(C)C)[SiH]([O])OCC,311.15
CCO[SiH]([O])OC(C)(C(C)C)C,311.15
O(C(C)(C(C)C)C)[SiH]([O])OCC,311.15
CC(C(O[SiH]([O])OCC)(C)C)C,311.15
CC(C)C(C)(O[SiH](OCC)[O])C,311.15
[O][SiH](OC(C(C)C)(C)C)OCC,311.15
C(C)(C)C(C)(C)O[SiH]([O])OCC,311.15
C(O[SiH]([O])OCC)(C)(C)C(C)C,311.15
CC(O[SiH](OCC)[O])(C)C(C)C,311.15
CCO[Si](C)(C)C,249.71999999999997
[Si](C)(OCC)(C)C,249.71999999999997
C[Si](C)(OCC)C,249.71999999999997
CCO[Si](C)(C)C,249.71999999999997
C(C)O[Si](C)(C)C,249.71999999999997
C[Si](C)(C)OCC,249.71999999999997
C[Si](C)(OCC)C,249.71999999999997
C[Si](C)(C)OCC,249.71999999999997
C(C)O[Si](C)(C)C,249.71999999999997
C[Si](C)(OCC)C,249.71999999999997
CCO[Si](C)(C)CCl,299.09999999999997
C[Si](CCl)(C)OCC,299.09999999999997
[Si](CCl)(OCC)(C)C,299.09999999999997
CCO[Si](C)(C)CCl,299.09999999999997
O(CC)[Si](CCl)(C)C,299.09999999999997
C(C)O[Si](C)(C)CCl,299.09999999999997
C([Si](C)(OCC)C)Cl,299.09999999999997
C[Si](C)(OCC)CCl,299.09999999999997
C[Si](CCl)(C)OCC,299.09999999999997
CCO[Si](C)(C)CCl,299.09999999999997
CCO[Si](C)(C)OCC,284.09999999999997
O(CC)[Si](C)(C)OCC,284.09999999999997
C(O[Si](OCC)(C)C)C,284.09999999999997
[Si](C)(OCC)(OCC)C,284.09999999999997
CCO[Si](C)(OCC)C,284.09999999999997
C(C)O[Si](C)(C)OCC,284.09999999999997
[Si](C)(C)(OCC)OCC,284.09999999999997
O(CC)[Si](C)(C)OCC,284.09999999999997
[Si](C)(OCC)(OCC)C,284.09999999999997
C[Si](OCC)(C)OCC,284.09999999999997
CCO[Si](C)(C)O[Si](C)(C)OCC,311.075
[Si](C)(OCC)(O[Si](OCC)(C)C)C,311.075
C(O[Si](O[Si](C)(C)OCC)(C)C)C,311.075
[Si](C)(OCC)(C)O[Si](C)(C)OCC,311.075
C[Si](C)(O[Si](C)(OCC)C)OCC,311.075
C(C)O[Si](C)(O[Si](C)(OCC)C)C,311.075
C[Si](OCC)(O[Si](C)(C)OCC)C,311.075
[Si](C)(O[Si](OCC)(C)C)(C)OCC,311.075
C[Si](C)(OCC)O[Si](OCC)(C)C,311.075
C[Si](OCC)(O[Si](OCC)(C)C)C,311.075
CCO[Si](C)(C)c1ccccc1,346.25
[Si](c1ccccc1)(OCC)(C)C,346.25
c1([Si](C)(C)OCC)ccccc1,346.25
c1ccccc1[Si](C)(C)OCC,346.25
C[Si](C)(OCC)c1ccccc1,346.25
c1ccccc1[Si](OCC)(C)C,346.25
[Si](C)(C)(c1ccccc1)OCC,346.25
C[Si](OCC)(c1ccccc1)C,346.25
C[Si](OCC)(C)c1ccccc1,346.25
c1cccc(c1)[Si](OCC)(C)C,346.25
CCO[Si](C)(CCCC#N)OCC,377.25
C(#N)CCC[Si](OCC)(C)OCC,377.25
O([Si](CCCC#N)(C)OCC)CC,377.25
C(CC#N)C[Si](OCC)(OCC)C,377.25
C([Si](OCC)(OCC)C)CCC#N,377.25
C(C#N)CC[Si](C)(OCC)OCC,377.25
C(#N)CCC[Si](C)(OCC)OCC,377.25
C(CC[Si](C)(OCC)OCC)C#N,377.25
C(CCC#N)[Si](OCC)(OCC)C,377.25
O(CC)[Si](OCC)(CCCC#N)C,377.25
CCO[Si](C)(CCCCN)OCC,366.55
O([Si](OCC)(C)CCCCN)CC,366.55
C(C)O[Si](OCC)(CCCCN)C,366.55
C(CC[Si](OCC)(C)OCC)CN,366.55
C(CCCN)[Si](OCC)(OCC)C,366.55
O(CC)[Si](CCCCN)(C)OCC,366.55
[Si](CCCCN)(C)(OCC)OCC,366.55
O(CC)[Si](OCC)(C)CCCCN,366.55
O(CC)[Si](OCC)(CCCCN)C,366.55
C(O[Si](C)(CCCCN)OCC)C,366.55
CCO[Si](C)(OCC)OCC,297.09999999999997
[Si](OCC)(OCC)(C)OCC,297.09999999999997
[Si](OCC)(OCC)(OCC)C,297.09999999999997
C(C)O[Si](OCC)(C)OCC,297.09999999999997
C(O[Si](OCC)(OCC)C)C,297.09999999999997
CCO[Si](C)(OCC)OCC,297.09999999999997
C(C)O[Si](C)(OCC)OCC,297.09999999999997
CCO[Si](OCC)(C)OCC,297.09999999999997
C(O[Si](C)(OCC)OCC)C,297.09999999999997
C(C)O[Si](C)(OCC)OCC,297.09999999999997
CCO[Si](C)(OCC)c1ccccc1,362.15
C(O[Si](C)(c1ccccc1)OCC)C,362.15
C(C)O[Si](C)(c1ccccc1)OCC,362.15
c1ccccc1[Si](C)(OCC)OCC,362.15
[Si](OCC)(C)(OCC)c1ccccc1,362.15
c1cccc([Si](OCC)(OCC)C)c1,362.15
c1c(cccc1)[Si](C)(OCC)OCC,362.15
c1c([Si](OCC)(OCC)C)cccc1,362.15
O(CC)[Si](c1ccccc1)(C)OCC,362.15
c1cccc(c1)[Si](OCC)(OCC)C,362.15
CCO[Si](C)(c1ccccc1)c1ccccc1,438.15
[Si](c1ccccc1)(c1ccccc1)(OCC)C,438.15
c1c([Si](c2ccccc2)(C)OCC)cccc1,438.15
C(C)O[Si](c1ccccc1)(C)c1ccccc1,438.15
c1cccc([Si](OCC)(c2ccccc2)C)c1,438.15
C(O[Si](C)(c1ccccc1)c1ccccc1)C,438.15
c1cccc(c1)[Si](C)(OCC)c1ccccc1,438.15
c1c(cccc1)[Si](OCC)(C)c1ccccc1,438.15
CCO[Si](c1ccccc1)(C)c1ccccc1,438.15
c1cccc([Si](C)(OCC)c2ccccc2)c1,438.15
CCO[Si](CC)(CC)OCC,316.09999999999997
[Si](OCC)(CC)(CC)OCC,316.09999999999997
O([Si](CC)(CC)OCC)CC,316.09999999999997
C([Si](OCC)(CC)OCC)C,316.09999999999997
O(CC)[Si](CC)(CC)OCC,316.09999999999997
C(C)O[Si](OCC)(CC)CC,316.09999999999997
O(CC)[Si](OCC)(CC)CC,316.09999999999997
CCO[Si](CC)(OCC)CC,316.09999999999997
C(C)[Si](OCC)(CC)OCC,316.09999999999997
C(O[Si](OCC)(CC)CC)C,316.09999999999997
CCO[Si](CC)(OCC)OCC,313.15
CCO[Si](OCC)(CC)OCC,313.15
[Si](CC)(OCC)(OCC)OCC,313.15
O([Si](OCC)(OCC)CC)CC,313.15
C(C)[Si](OCC)(OCC)OCC,313.15
C([Si](OCC)(OCC)OCC)C,313.15
O(CC)[Si](OCC)(OCC)CC,313.15
C(O[Si](OCC)(OCC)CC)C,313.15
O(CC)[Si](OCC)(CC)OCC,313.15
CCO[Si](OCC)(OCC)CC,313.15
CCO[Si](CCCC#N)(OCC)OCC,388.85
CCO[Si](OCC)(OCC)CCCC#N,388.85
C(C[Si](OCC)(OCC)OCC)CC#N,388.85
C(O[Si](OCC)(OCC)CCCC#N)C,388.85
C(O[Si](CCCC#N)(OCC)OCC)C,388.85
CCO[Si](OCC)(OCC)CCCC#N,388.85
CCO[Si](CCCC#N)(OCC)OCC,388.85
C(CCC#N)[Si](OCC)(OCC)OCC,388.85
[Si](OCC)(OCC)(CCCC#N)OCC,388.85
[Si](OCC)(OCC)(OCC)CCCC#N,388.85
CCO[Si](CCCCN)(OCC)OCC,378.25
O([Si](OCC)(OCC)CCCCN)CC,378.25
[Si](OCC)(OCC)(OCC)CCCCN,378.25
CCO[Si](OCC)(OCC)CCCCN,378.25
CCO[Si](OCC)(CCCCN)OCC,378.25
O([Si](OCC)(CCCCN)OCC)CC,378.25
C(C)O[Si](OCC)(OCC)CCCCN,378.25
O([Si](OCC)(OCC)CCCCN)CC,378.25
[Si](OCC)(CCCCN)(OCC)OCC,378.25
C(N)CCC[Si](OCC)(OCC)OCC,378.25
CCO[Si](CCCCl)(OCC)OCC,335.15
C(C[Si](OCC)(OCC)OCC)CCl,335.15
O(CC)[Si](OCC)(OCC)CCCCl,335.15
O(CC)[Si](CCCCl)(OCC)OCC,335.15
C(O[Si](OCC)(CCCCl)OCC)C,335.15
O(CC)[Si](OCC)(OCC)CCCCl,335.15
C(O[Si](OCC)(OCC)CCCCl)C,335.15
C([Si](OCC)(OCC)OCC)CCCl,335.15
C(O[Si](CCCCl)(OCC)OCC)C,335.15
ClCCC[Si](OCC)(OCC)OCC,335.15
CCO[Si](CCCN)(OCC)OCC,372.954
[Si](OCC)(CCCN)(OCC)OCC,372.954
O(CC)[Si](CCCN)(OCC)OCC,372.954
C(C)O[Si](OCC)(CCCN)OCC,372.954
CCO[Si](OCC)(CCCN)OCC,372.954
NCCC[Si](OCC)(OCC)OCC,372.954
CCO[Si](OCC)(OCC)CCCN,372.954
CCO[Si](OCC)(CCCN)OCC,372.954
C(O[Si](OCC)(OCC)CCCN)C,372.954
O(CC)[Si](OCC)(OCC)CCCN,372.954
CCO[Si](CCCS)(OCC)OCC,360.9299999999999
C(O[Si](OCC)(OCC)CCCS)C,360.9299999999999
